start,end,value,type,sample_idx
456.0,461.0,23715,STREET_ADDRESS,107784
107.0,119.0,2. Juli 2035,DATE_OF_BIRTH,107784
189.0,202.0,+2299315 9005,PHONE_NUMBER,103602
374.0,391.0,+418.556 539.9227,PHONE_NUMBER,103602
47.0,66.0,2074-02-12T00:00:00,DATE_OF_BIRTH,119091
204.0,211.0,Fel Oku,PERSON_NAME,112723
148.0,164.0,isaïe.merlotto20,EMAIL_ADDRESS,118360
202.0,211.0,014486020,US_SOCIAL_SECURITY_NUMBER,118360
287.0,293.0,7MCET0,PERSON_NAME,118360
331.0,340.0,Nederland,LOCATION,118360
373.0,376.0,161,STREET_ADDRESS,118360
408.0,418.0,Mauritsweg,STREET_ADDRESS,118360
77.0,87.0,10/07/1997,DATE_OF_BIRTH,111197
155.0,165.0,11/05/1970,DATE_OF_BIRTH,99589
201.0,217.0,0049796-458 1451,PHONE_NUMBER,99589
280.0,294.0,"März 12., 1950",DATE_OF_BIRTH,99589
330.0,344.0,01-54-01 08 77,PHONE_NUMBER,99589
240.0,245.0,Lelya,PERSON_NAME,99589
391.0,402.0,Meenalogini,PERSON_NAME,99589
406.0,412.0,Ulfete,PERSON_NAME,99589
24.0,29.0,52249,LOCATION,105064
165.0,177.0,Keminksweide,STREET_ADDRESS,105064
194.0,201.0,Bocholt,LOCATION,105064
249.0,254.0,46399,LOCATION,105064
280.0,294.0,Quadruplex 500,STREET_ADDRESS,105064
389.0,395.0,France,LOCATION,105064
67.0,77.0,Abdelhakim,PERSON_NAME,104373
106.0,112.0,Gortat,PERSON_NAME,104373
195.0,224.0,ifunanya.ndombasi@outlook.com,EMAIL_ADDRESS,104373
257.0,267.0,4207629807,US_SOCIAL_SECURITY_NUMBER,104373
37.0,49.0,27030455C905,US_SOCIAL_SECURITY_NUMBER,115520
136.0,145.0,576049303,US_SOCIAL_SECURITY_NUMBER,115520
224.0,236.0,11090380H078,US_SOCIAL_SECURITY_NUMBER,115520
323.0,335.0,57180497D837,US_SOCIAL_SECURITY_NUMBER,115520
419.0,430.0,930-36-8894,US_SOCIAL_SECURITY_NUMBER,115520
173.0,188.0,VA@tutanota.com,EMAIL_ADDRESS,91215
375.0,392.0,68-06-09-03-V70-4,US_SOCIAL_SECURITY_NUMBER,91215
12.0,17.0,Akalp,PERSON_NAME,119733
383.0,392.0,Werzinger,PERSON_NAME,119733
356.0,361.0,König,PERSON_NAME,119733
128.0,136.0,April/77,DATE_OF_BIRTH,115135
147.0,176.0,fqkjvvuplwgqszw8282@yahoo.com,EMAIL_ADDRESS,115135
240.0,253.0,+9119400 4207,PHONE_NUMBER,115135
362.0,376.0,03.07.59 89.53,PHONE_NUMBER,115135
81.0,88.0,Salmona,PERSON_NAME,115135
71.0,105.0,valdita.martusciello43@outlook.com,EMAIL_ADDRESS,99446
139.0,159.0,2 56 09 32983 790 14,US_SOCIAL_SECURITY_NUMBER,99446
226.0,252.0,vocxkjjeklpoq606@yahoo.com,EMAIL_ADDRESS,99446
286.0,298.0,112 453 2752,US_SOCIAL_SECURITY_NUMBER,99446
178.0,191.0,Aube Buttauer,PERSON_NAME,117219
352.0,359.0,Germany,LOCATION,117219
383.0,388.0,89346,LOCATION,117219
408.0,416.0,April/57,DATE_OF_BIRTH,117219
53.0,63.0,95.75.28.5,IP_Address,93662
251.0,261.0,21.73.7.48,IP_Address,93662
100.0,109.0,Q87804264,PERSON_NAME,93662
298.0,307.0,B20988380,PERSON_NAME,93662
131.0,147.0,"[51.03145, 5.99]",LOCATION,93662
329.0,345.0,"[51.03145, 5.99]",LOCATION,93662
192.0,204.0,89231060S643,US_SOCIAL_SECURITY_NUMBER,97136
26.0,37.0,Z07@aol.com,EMAIL_ADDRESS,110360
176.0,189.0,90G@gmail.com,EMAIL_ADDRESS,110360
99.0,109.0,20/07/1935,DATE_OF_BIRTH,106488
204.0,218.0,02 01 64 73 26,PHONE_NUMBER,106488
494.0,504.0,Dammstraße,STREET_ADDRESS,111609
20.0,30.0,16/12/1964,DATE_OF_BIRTH,102026
90.0,102.0,063375582186,US_SOCIAL_SECURITY_NUMBER,102026
250.0,263.0,+49.436819122,PHONE_NUMBER,117673
121.0,140.0,1935vico.groenewold,PERSON_NAME,117673
157.0,166.0,M38986103,PERSON_NAME,117673
190.0,202.0,P02950O00084,PERSON_NAME,117673
221.0,230.0,Z72D2924O,PERSON_NAME,117673
342.0,357.0,Horstweg Saalow,STREET_ADDRESS,117673
373.0,385.0,Am Mellensee,LOCATION,117673
402.0,413.0,Brandenburg,LOCATION,117673
62.0,74.0,Terrasse 364,STREET_ADDRESS,117673
433.0,438.0,15838,LOCATION,117673
466.0,479.0,Residence 247,STREET_ADDRESS,117673
29.0,34.0,46359,LOCATION,117673
7.0,9.0,NW,LOCATION,117673
72.0,76.0,Mike,PERSON_NAME,104445
107.0,112.0,Jauar,PERSON_NAME,104445
140.0,155.0,+49 38 910 9678,PHONE_NUMBER,104445
408.0,416.0,Emiliana,PERSON_NAME,104445
444.0,456.0,020.654.6183,PHONE_NUMBER,104445
365.0,382.0,23. Dezember 2053,DATE_OF_BIRTH,116211
311.0,337.0,madridgorzanelli@yahoo.com,EMAIL_ADDRESS,95659
389.0,405.0,+49-145-677 8355,PHONE_NUMBER,95659
199.0,205.0,Madrid,PERSON_NAME,95659
311.0,317.0,Madrid,PERSON_NAME,95659
72.0,87.0,"August 8., 2000",DATE_OF_BIRTH,108296
226.0,236.0,18/01/1962,DATE_OF_BIRTH,108296
354.0,362.0,April/90,DATE_OF_BIRTH,108296
169.0,175.0,Tizazu,PERSON_NAME,114343
315.0,323.0,April/39,DATE_OF_BIRTH,114343
219.0,223.0,1983,DATE_OF_BIRTH,105653
210.0,217.0,Juni 5.,DATE_OF_BIRTH,105653
51.0,70.0,RV2000@tutanota.com,EMAIL_ADDRESS,113037
166.0,177.0,07522-41207,PHONE_NUMBER,110951
180.0,184.0,Hany,PERSON_NAME,110951
187.0,198.0,Paul-Andrei,PERSON_NAME,110951
210.0,226.0,0084 43 516 7282,PHONE_NUMBER,110951
229.0,234.0,Amani,PERSON_NAME,110951
246.0,264.0,01866-174-341-5679,PHONE_NUMBER,110951
267.0,275.0,Soliyana,PERSON_NAME,110951
287.0,303.0,+59-257 227-2146,PHONE_NUMBER,110951
306.0,312.0,Dzihad,PERSON_NAME,110951
324.0,338.0,014959811-6556,PHONE_NUMBER,110951
341.0,349.0,Trinidad,PERSON_NAME,110951
361.0,377.0,0049 05-715 3505,PHONE_NUMBER,110951
380.0,388.0,Jonathas,PERSON_NAME,110951
400.0,415.0,+49.33-435-8996,PHONE_NUMBER,110951
418.0,423.0,Resan,PERSON_NAME,110951
426.0,432.0,Nzinga,PERSON_NAME,110951
444.0,459.0,+31-43.038-0527,PHONE_NUMBER,110951
462.0,467.0,Bunga,PERSON_NAME,110951
169.0,171.0,22,DATE_OF_BIRTH,110951
295.0,297.0,22,DATE_OF_BIRTH,110951
480.0,482.0,22,DATE_OF_BIRTH,110951
497.0,504.0,Juni/01,DATE_OF_BIRTH,110951
294.0,306.0,GA@yahoo.com,EMAIL_ADDRESS,104646
419.0,431.0,08887-348864,PHONE_NUMBER,104646
252.0,265.0,"Mai 27., 1943",DATE_OF_BIRTH,104646
39.0,54.0,FSM@hotmail.com,EMAIL_ADDRESS,104539
80.0,97.0,17-26-12-62-M52-3,US_SOCIAL_SECURITY_NUMBER,104539
349.0,374.0,62syanguas@protonmail.com,EMAIL_ADDRESS,104539
400.0,412.0,41020685L669,US_SOCIAL_SECURITY_NUMBER,104539
50.0,78.0,amemgvwyvw046@protonmail.com,EMAIL_ADDRESS,92717
234.0,244.0,Bergenthal,PERSON_NAME,92717
309.0,324.0,A19@outlook.com,EMAIL_ADDRESS,92717
110.0,143.0,iitywkkkeovtdzn186857@hotmail.com,EMAIL_ADDRESS,118446
181.0,198.0,56-23-07-35-B64-0,US_SOCIAL_SECURITY_NUMBER,118446
336.0,364.0,raytcxeoe4748@protonmail.com,EMAIL_ADDRESS,118446
39.0,71.0,"Elbstraße, 299, 21683, Stade, NI",STREET_ADDRESS,91622
112.0,115.0,Bar,PERSON_NAME,106700
291.0,294.0,Bar,PERSON_NAME,106700
146.0,158.0,V661LOFJKEI3,PERSON_NAME,106700
291.0,298.0,Baronin,PERSON_NAME,106700
323.0,335.0,P97519CQMX05,PERSON_NAME,106700
462.0,477.0,Bürgermeisterin,PERSON_NAME,106700
497.0,505.0,Q2913580,PERSON_NAME,106700
101.0,116.0,+42 65-569 3980,PHONE_NUMBER,108586
168.0,184.0,0049.64.278.4607,PHONE_NUMBER,108586
233.0,247.0,+42 54694-1091,PHONE_NUMBER,108586
299.0,315.0,+491.33 123 4308,PHONE_NUMBER,108586
366.0,382.0,+498.27-216-3066,PHONE_NUMBER,108586
433.0,447.0,+496-970 294-6,PHONE_NUMBER,108586
25.0,37.0,02109-093600,PHONE_NUMBER,118291
131.0,144.0,+0674584 3075,PHONE_NUMBER,118291
217.0,232.0,+0-251 757 4329,PHONE_NUMBER,118291
298.0,309.0,064 9536107,PHONE_NUMBER,118291
378.0,393.0,0049-78543.7335,PHONE_NUMBER,118291
106.0,123.0,aylar07@gmail.com,EMAIL_ADDRESS,109825
158.0,170.0,38070679V875,US_SOCIAL_SECURITY_NUMBER,109825
193.0,209.0,+258.81 629.0538,PHONE_NUMBER,109825
223.0,234.0,Deutschland,LOCATION,109825
251.0,254.0,717,STREET_ADDRESS,109825
270.0,283.0,Schlemmershof,STREET_ADDRESS,109825
310.0,323.0,Schlemmershof,STREET_ADDRESS,109825
298.0,323.0,Blankenheim Schlemmershof,LOCATION,109825
343.0,345.0,NW,LOCATION,109825
367.0,372.0,53945,STREET_ADDRESS,109825
394.0,400.0,RV 178,STREET_ADDRESS,109825
68.0,78.0,2361228256,PERSON_NAME,119647
266.0,286.0,"02:00, 5. April 2026",DATE_OF_BIRTH,119647
354.0,369.0,C0-40-AN2YHGM-7,PERSON_NAME,119647
26.0,44.0,L91@protonmail.com,EMAIL_ADDRESS,116828
162.0,180.0,L91@protonmail.com,EMAIL_ADDRESS,116828
152.0,180.0,1963sacflütsc@protonmail.com,EMAIL_ADDRESS,116828
73.0,85.0,04256-212727,PHONE_NUMBER,116828
209.0,226.0,01491-44-780.6804,PHONE_NUMBER,116828
112.0,117.0,Sanci,PERSON_NAME,97882
172.0,177.0,Sanci,PERSON_NAME,97882
122.0,132.0,Ghebrehans,PERSON_NAME,97882
137.0,143.0,Caffin,PERSON_NAME,97882
170.0,177.0,masanci,PERSON_NAME,97882
196.0,210.0,+16-48844.3561,PHONE_NUMBER,97882
246.0,256.0,03.09.2022,DATE_OF_BIRTH,97882
113.0,126.0,+92.464246286,PHONE_NUMBER,113422
343.0,360.0,+804-167.726-5705,PHONE_NUMBER,113422
245.0,254.0,Ignatenko,PERSON_NAME,113422
412.0,417.0,Frank,PERSON_NAME,113422
358.0,377.0,1982-04-03T00:00:00,DATE_OF_BIRTH,114535
44.0,56.0,99071059W561,US_SOCIAL_SECURITY_NUMBER,112169
100.0,117.0,51 21 06 44 N85 3,US_SOCIAL_SECURITY_NUMBER,112169
167.0,184.0,78-28-09-91-E94-5,US_SOCIAL_SECURITY_NUMBER,112169
235.0,252.0,70-14-04-66-V40-7,US_SOCIAL_SECURITY_NUMBER,112169
300.0,317.0,74-20-09-97-V91-3,US_SOCIAL_SECURITY_NUMBER,112169
372.0,377.0,27-24,US_SOCIAL_SECURITY_NUMBER,112169
0.0,11.0,etawisn1959,PERSON_NAME,112169
61.0,67.0,1944NC,PERSON_NAME,112169
122.0,134.0,64aduliseise,PERSON_NAME,112169
189.0,202.0,97nandumukoro,PERSON_NAME,112169
257.0,267.0,20jiraporn,PERSON_NAME,112169
322.0,339.0,taisubakoyene1964,PERSON_NAME,112169
312.0,330.0,"November 23., 2024",DATE_OF_BIRTH,111242
16.0,28.0,F8774L3BBZT1,CREDIT_CARD_NUMBER,111242
55.0,64.0,YN78426AN,CREDIT_CARD_NUMBER,111242
86.0,104.0,NAMRA-957274-9-507,CREDIT_CARD_NUMBER,111242
131.0,140.0,QN6939040,CREDIT_CARD_NUMBER,111242
162.0,177.0,Y4-79-NXNJ2J5-8,CREDIT_CARD_NUMBER,111242
204.0,213.0,O43845924,CREDIT_CARD_NUMBER,111242
235.0,247.0,W9174IE7NI17,CREDIT_CARD_NUMBER,111242
366.0,378.0,Y464NE5V92A0,CREDIT_CARD_NUMBER,116369
54.0,63.0,H56315783,PERSON_NAME,116801
113.0,118.0,06:09,DATE_OF_BIRTH,116801
169.0,178.0,SE6332992,PERSON_NAME,116801
387.0,404.0,"Dezember 4., 2015",DATE_OF_BIRTH,116801
203.0,221.0,vinchiga@yahoo.com,EMAIL_ADDRESS,117076
250.0,267.0,63.27.05.93.C80.3,US_SOCIAL_SECURITY_NUMBER,117076
111.0,127.0,K@protonmail.com,EMAIL_ADDRESS,112008
430.0,446.0,K@protonmail.com,EMAIL_ADDRESS,112008
148.0,163.0,+34.32-082.2828,PHONE_NUMBER,112008
175.0,181.0,España,LOCATION,112008
196.0,199.0,687,STREET_ADDRESS,112008
213.0,244.0,Camino de Albacete a Miralcampo,STREET_ADDRESS,112008
223.0,231.0,Albacete,LOCATION,112008
257.0,265.0,Albacete,LOCATION,112008
283.0,285.0,CM,LOCATION,112008
305.0,309.0,2220,LOCATION,112008
420.0,446.0,giladpene06@protonmail.com,EMAIL_ADDRESS,112008
249.0,267.0,judicael@gmail.com,EMAIL_ADDRESS,115064
305.0,322.0,61.13.01.62.N91.4,US_SOCIAL_SECURITY_NUMBER,115064
162.0,175.0,0002-58165308,PHONE_NUMBER,92285
177.0,190.0,106.19.32.141,PHONE_NUMBER,92285
220.0,230.0,Montemagno,PERSON_NAME,92285
75.0,88.0,romen.kalteis,PERSON_NAME,109330
110.0,123.0,romen.kalteis,PERSON_NAME,109330
145.0,150.0,Romen,PERSON_NAME,109330
155.0,167.0,Shanthamalar,PERSON_NAME,109330
329.0,336.0,Sujeena,PERSON_NAME,109330
341.0,346.0,Adiba,PERSON_NAME,109330
17.0,33.0,0049 36.231.2029,PHONE_NUMBER,104695
401.0,417.0,009-734-416-0184,PHONE_NUMBER,104695
175.0,188.0,Niedersachsen,LOCATION,104695
179.0,193.0,MG@outlook.com,EMAIL_ADDRESS,96069
227.0,244.0,88-19-01-78-M35-6,US_SOCIAL_SECURITY_NUMBER,96069
61.0,71.0,01/10/1989,DATE_OF_BIRTH,92532
240.0,256.0,Unter den Eichen,STREET_ADDRESS,92532
280.0,289.0,Burgstall,LOCATION,92532
312.0,326.0,Sachsen-Anhalt,LOCATION,92532
109.0,111.0,39,LOCATION,92532
353.0,355.0,39,LOCATION,92532
281.0,297.0,09M@tutanota.com,EMAIL_ADDRESS,103934
78.0,94.0,E@protonmail.com,EMAIL_ADDRESS,104717
26.0,37.0,K@yahoo.com,EMAIL_ADDRESS,107988
59.0,77.0,Neuensaaler Straße,STREET_ADDRESS,107988
81.0,87.0,Kürten,LOCATION,107988
181.0,192.0,Emlyne Kößl,PERSON_NAME,107988
13.0,22.0,Adoración,PERSON_NAME,103444
106.0,119.0,"Mai 26., 1959",DATE_OF_BIRTH,103444
135.0,154.0,PAS1959@hotmail.com,EMAIL_ADDRESS,103444
176.0,191.0,J5 02 5K6APY6 8,PERSON_NAME,103444
210.0,219.0,L21Y9280A,PERSON_NAME,103444
233.0,235.0,DE,LOCATION,103444
252.0,255.0,895,STREET_ADDRESS,103444
271.0,279.0,Elbdeich,STREET_ADDRESS,103444
294.0,315.0,Seevetal Bullenhausen,LOCATION,103444
335.0,337.0,NI,LOCATION,103444
359.0,364.0,21217,STREET_ADDRESS,103444
343.0,348.0,15713,LOCATION,106579
374.0,384.0,05/11/2061,DATE_OF_BIRTH,106579
34.0,44.0,Februar/41,DATE_OF_BIRTH,104190
58.0,81.0,TAM19411941@hotmail.com,EMAIL_ADDRESS,104190
212.0,235.0,Egitto Leskova Perämäki,PERSON_NAME,104190
274.0,284.0,31/03/1991,DATE_OF_BIRTH,104190
298.0,321.0,egitto1991@tutanota.com,EMAIL_ADDRESS,104190
105.0,119.0,C@tutanota.com,EMAIL_ADDRESS,105799
144.0,163.0,2003-09-05T00:00:00,DATE_OF_BIRTH,105799
188.0,200.0,42050903C645,US_SOCIAL_SECURITY_NUMBER,105799
245.0,261.0,+499-31-997-6658,PHONE_NUMBER,105799
50.0,57.0,Mehrzad,PERSON_NAME,105799
65.0,70.0,Gihan,PERSON_NAME,105799
78.0,88.0,Cvetanovik,PERSON_NAME,105799
306.0,316.0,22/03/1968,DATE_OF_BIRTH,91711
330.0,347.0,0148-146.597 7207,PHONE_NUMBER,91711
351.0,361.0,Frankreich,LOCATION,91711
372.0,389.0,Chemin du Fresnot,STREET_ADDRESS,91711
393.0,413.0,Bretteville-sur-Odon,LOCATION,91711
424.0,429.0,14760,LOCATION,91711
28.0,45.0,37-18-07-91-L24-0,US_SOCIAL_SECURITY_NUMBER,92329
246.0,258.0,348 843 4636,US_SOCIAL_SECURITY_NUMBER,92329
395.0,409.0,0049.43-835 69,PHONE_NUMBER,102425
0.0,14.0,st56@gmail.com,EMAIL_ADDRESS,105710
401.0,411.0,28/09/2057,DATE_OF_BIRTH,105710
362.0,373.0,Deutschland,LOCATION,105710
183.0,205.0,jerémy1935@outlook.com,EMAIL_ADDRESS,92746
135.0,151.0,"August 15., 1935",DATE_OF_BIRTH,92746
252.0,262.0,15/06/2006,DATE_OF_BIRTH,102761
165.0,177.0,44010439M681,PERSON_NAME,102761
201.0,213.0,44010439M681,PERSON_NAME,102761
76.0,87.0,PJT@aol.com,EMAIL_ADDRESS,91127
352.0,363.0,PJT@aol.com,EMAIL_ADDRESS,91127
159.0,182.0,uryuzl25@protonmail.com,EMAIL_ADDRESS,91127
254.0,277.0,24fsbilmez@tutanota.com,EMAIL_ADDRESS,91127
349.0,363.0,MC1977@aol.com,EMAIL_ADDRESS,91127
283.0,293.0,07/12/1969,DATE_OF_BIRTH,93622
252.0,267.0,Vater Hildebert,PERSON_NAME,93622
23.0,27.0,Hamm,LOCATION,105957
67.0,72.0,59067,LOCATION,105957
120.0,133.0,116.21.210.44,LOCATION,105957
192.0,209.0,02.02.12.43.B55.9,US_SOCIAL_SECURITY_NUMBER,105577
275.0,278.0,716,STREET_ADDRESS,105577
304.0,317.0,Scheckenheide,STREET_ADDRESS,105577
341.0,361.0,Bielefeld Stieghorst,LOCATION,105577
416.0,421.0,33605,STREET_ADDRESS,105577
319.0,322.0,Erb,PERSON_NAME,94334
344.0,358.0,O5-51-756G5NH-,PERSON_NAME,94334
98.0,112.0,+8.66.275-5194,PHONE_NUMBER,100186
134.0,149.0,2. Februar 2081,DATE_OF_BIRTH,100186
103.0,128.0,investigatorB@example.com,EMAIL_ADDRESS,111115
428.0,453.0,investigatorB@example.com,EMAIL_ADDRESS,111115
151.0,164.0,+49 987654321,PHONE_NUMBER,111115
189.0,213.0,"456 Beispielweg, München",STREET_ADDRESS,111115
428.0,453.0,investigatorC@example.com,EMAIL_ADDRESS,111115
476.0,488.0,+49 10101010,PHONE_NUMBER,111115
221.0,235.0,+49.99924-2853,PHONE_NUMBER,98404
284.0,303.0,Königsberger Straße,STREET_ADDRESS,98404
317.0,330.0,Gelsenkirchen,LOCATION,98404
389.0,394.0,45881,LOCATION,98404
349.0,368.0,Nordrhein-Westfalen,LOCATION,98404
133.0,142.0,T30229447,PERSON_NAME,98404
163.0,178.0,R4 45 W0SMWBR 9,PERSON_NAME,98404
196.0,205.0,Z79O7140U,PERSON_NAME,98404
407.0,424.0,+097 211 553 4154,PHONE_NUMBER,105389
85.0,104.0,2025-04-07T00:00:00,DATE_OF_BIRTH,105389
1.0,11.0,24/12/1977,DATE_OF_BIRTH,118000
16.0,34.0,22. September 1982,DATE_OF_BIRTH,118000
103.0,115.0,19. Mai 1994,DATE_OF_BIRTH,118000
170.0,180.0,24/01/1938,DATE_OF_BIRTH,118000
253.0,261.0,24/01/1938,DATE_OF_BIRTH,118000
231.0,247.0,10. Februar 1968,DATE_OF_BIRTH,118000
252.0,262.0,02/01/1985,DATE_OF_BIRTH,118000
120.0,139.0,MB1955@tutanota.com,EMAIL_ADDRESS,90293
172.0,188.0,756.8319.4907.37,US_SOCIAL_SECURITY_NUMBER,90293
100.0,110.0,11/10/1950,DATE_OF_BIRTH,92015
244.0,254.0,08/06/1956,DATE_OF_BIRTH,92015
382.0,390.0,Forstweg,STREET_ADDRESS,92015
131.0,141.0,11/08/1975,DATE_OF_BIRTH,99122
410.0,421.0,Quellstraße,STREET_ADDRESS,99122
437.0,448.0,Deutschland,LOCATION,94888
185.0,190.0,Aiden,PERSON_NAME,115510
239.0,249.0,25/02/1963,DATE_OF_BIRTH,115510
53.0,101.0,"DE, 133, Benstaben, Barnitz, SH, 23858, Dept 775",STREET_ADDRESS,115510
120.0,134.0,12.167.151.158,LOCATION,115510
25.0,37.0,G110NITKD5I7,PERSON_NAME,115510
102.0,113.0,Prem D'urzo,PERSON_NAME,97842
163.0,180.0,60-18-12-60-D57-0,US_SOCIAL_SECURITY_NUMBER,97842
324.0,341.0,78-22-10-51-K50-2,US_SOCIAL_SECURITY_NUMBER,97842
422.0,434.0,55170178B597,US_SOCIAL_SECURITY_NUMBER,97842
104.0,173.0,"Pfaffenwaldring 983, 70569 Stuttgart Vaihingen, Baden-Württemberg, DE",STREET_ADDRESS,100670
245.0,261.0,esau.gollopeni35,PERSON_NAME,100670
263.0,286.0,vcefkg7892@tutanota.com,EMAIL_ADDRESS,100670
288.0,303.0,0025 02069 9499,PHONE_NUMBER,100670
364.0,381.0,"4h März 28., 2010",DATE_OF_BIRTH,100670
397.0,405.0,Grenzweg,STREET_ADDRESS,100670
79.0,95.0,"Januar 23., 1941",DATE_OF_BIRTH,95237
342.0,356.0,"Juni 14., 1971",DATE_OF_BIRTH,95237
155.0,167.0,06-6209.3664,PHONE_NUMBER,101628
441.0,457.0,+490.48-268.3336,PHONE_NUMBER,101628
312.0,319.0,Khelidj,PERSON_NAME,119168
332.0,340.0,Bertolio,PERSON_NAME,119168
373.0,392.0,1975-09-07T00:00:00,DATE_OF_BIRTH,119168
444.0,465.0,oletolloi32@gmail.com,EMAIL_ADDRESS,119168
495.0,498.0,988,US_SOCIAL_SECURITY_NUMBER,119168
2.0,12.0,7127841265,PHONE_NUMBER,94245
44.0,66.0,maykol1972@outlook.com,EMAIL_ADDRESS,116900
161.0,177.0,anynebro@aol.com,EMAIL_ADDRESS,116900
271.0,298.0,tiantian1959@protonmail.com,EMAIL_ADDRESS,116900
4.0,10.0,Bocoum,PERSON_NAME,116900
121.0,127.0,Flasby,PERSON_NAME,116900
231.0,237.0,Nebroj,PERSON_NAME,116900
378.0,386.0,Caurette,PERSON_NAME,116900
48.0,67.0,kelley.peinhopf1981,PERSON_NAME,107178
73.0,92.0,kelley.peinhopf1981,PERSON_NAME,107178
71.0,105.0,E-kelley.peinhopf1981@tutanota.com,EMAIL_ADDRESS,107178
273.0,289.0,d@protonmail.com,EMAIL_ADDRESS,107178
435.0,445.0,TZ@aol.com,EMAIL_ADDRESS,107178
1.0,24.0,"Mithusa, Reichensperger",PERSON_NAME,104363
26.0,36.0,16/05/1977,DATE_OF_BIRTH,104363
48.0,74.0,mitreichenspe@tutanota.com,EMAIL_ADDRESS,104363
93.0,108.0,Y1.55.8M8P5DJ.7,PERSON_NAME,104363
111.0,120.0,K97J5646B,PERSON_NAME,104363
122.0,136.0,45.114.198.106,PERSON_NAME,104363
138.0,157.0,Lierenfelder Straße,STREET_ADDRESS,104363
403.0,422.0,Lierenfelder Straße,STREET_ADDRESS,104363
159.0,169.0,22/08/2059,DATE_OF_BIRTH,104363
443.0,453.0,22/08/2059,DATE_OF_BIRTH,104363
173.0,190.0,"Amantina, Rudholm",PERSON_NAME,104363
192.0,202.0,18/10/1971,DATE_OF_BIRTH,104363
222.0,247.0,amantina63@protonmail.com,EMAIL_ADDRESS,104363
283.0,292.0,X02735473,PERSON_NAME,104363
317.0,326.0,OAJ916855,PERSON_NAME,104363
341.0,378.0,16d1:ddc4:9dee:9c2c:8d1a:6fd:7af7:c0d,PERSON_NAME,104363
75.0,87.0,11101297R049,US_SOCIAL_SECURITY_NUMBER,102467
157.0,174.0,77 25 02 56 S89 7,US_SOCIAL_SECURITY_NUMBER,102467
34.0,46.0,09714-416049,PHONE_NUMBER,114977
122.0,135.0,7206.088-3803,PHONE_NUMBER,114977
204.0,221.0,0174-694-547-5896,PHONE_NUMBER,114977
299.0,314.0,+5 409-720.0920,PHONE_NUMBER,114977
9.0,16.0,März/56,DATE_OF_BIRTH,114977
87.0,104.0,"Oktober 10., 1964",DATE_OF_BIRTH,114977
176.0,186.0,25/06/1992,DATE_OF_BIRTH,114977
262.0,281.0,1967-11-12T00:00:00,DATE_OF_BIRTH,114977
355.0,365.0,14/01/1955,DATE_OF_BIRTH,114977
186.0,195.0,Brittanni,PERSON_NAME,114248
365.0,378.0,Baramananthen,PERSON_NAME,114248
45.0,61.0,+49 607.498.7052,PHONE_NUMBER,104810
274.0,288.0,014163194-6246,PHONE_NUMBER,104810
94.0,100.0,Advika,PERSON_NAME,100166
125.0,152.0,jackschath1976@tutanota.com,EMAIL_ADDRESS,100166
185.0,197.0,07130376J866,US_SOCIAL_SECURITY_NUMBER,100166
257.0,273.0,0187 45 365.5910,PHONE_NUMBER,100166
319.0,325.0,Mariah,PERSON_NAME,100166
350.0,367.0,N1951@hotmail.com,EMAIL_ADDRESS,100166
400.0,417.0,26.16.09.51.N77.8,US_SOCIAL_SECURITY_NUMBER,100166
301.0,318.0,36.18.03.60.N74.0,US_SOCIAL_SECURITY_NUMBER,98913
336.0,352.0,0149727 382 5564,PHONE_NUMBER,98913
414.0,428.0,Bonn Lengsdorf,LOCATION,98913
77.0,91.0,+49-59639-4515,PHONE_NUMBER,116367
146.0,156.0,13/03/1987,DATE_OF_BIRTH,116367
167.0,183.0,fill38@yahoo.com,EMAIL_ADDRESS,116367
213.0,230.0,97-13-03-87-F42-7,US_SOCIAL_SECURITY_NUMBER,116367
397.0,409.0,20. Mai 1944,DATE_OF_BIRTH,116367
420.0,428.0,joselle.,EMAIL_ADDRESS,116367
329.0,342.0,+6543741-0536,PHONE_NUMBER,116367
0.0,14.0,49 85 541-3616,PHONE_NUMBER,113088
126.0,133.0,März/76,DATE_OF_BIRTH,113622
32.0,44.0,034.908-8474,PHONE_NUMBER,104204
208.0,221.0,+49-798683688,PHONE_NUMBER,104204
81.0,96.0,Nachtigallenweg,STREET_ADDRESS,104204
106.0,114.0,Selfkant,LOCATION,104204
258.0,273.0,Löbtauer Straße,STREET_ADDRESS,104204
283.0,290.0,Dresden,LOCATION,104204
48.0,58.0,29/03/2003,DATE_OF_BIRTH,90218
66.0,74.0,Selfkant,LOCATION,90218
142.0,175.0,egjhvdbqtzjkble021106@outlook.com,EMAIL_ADDRESS,90218
246.0,266.0,kibrerde@outlook.com,EMAIL_ADDRESS,90218
1.0,7.0,Safure,PERSON_NAME,112427
62.0,67.0,Ivett,PERSON_NAME,112427
122.0,128.0,Dritro,PERSON_NAME,112427
183.0,203.0,Mangala Bogdan-Mihai,PERSON_NAME,112427
258.0,264.0,Marlei,PERSON_NAME,112427
319.0,323.0,Eyüp,PERSON_NAME,112427
2.0,17.0,Schöpperts Diek,STREET_ADDRESS,102715
19.0,23.0,Laar,LOCATION,102715
25.0,38.0,Niedersachsen,LOCATION,102715
40.0,45.0,49824,LOCATION,102715
51.0,60.0,Mulugheta,PERSON_NAME,102715
62.0,69.0,Thijmen,PERSON_NAME,102715
369.0,379.0,31/05/2054,DATE_OF_BIRTH,102715
360.0,370.0,04/09/2038,DATE_OF_BIRTH,96624
